link_id,scenario,fiber_loss_db,splice_total_db,connector_total_db,total_loss_db,rx_power_dbm,margin_db,lpb_status,system_rise_time_ns,allowed_rise_time_ns,rtb_pass,top_contributor_1,top_contributor_2,top_contributor_3
link_01801,base,10.050000,0.366000,1.912000,12.828000,-4.828000,20.172000,PASS,0.601000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01802,base,13.155000,0.904000,2.112000,16.671000,-12.671000,4.329000,PASS,0.663100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01803,base,7.015000,0.504000,2.484000,11.003000,-9.003000,14.997000,PASS,0.540300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01804,base,6.135000,0.360000,0.452000,7.447000,-3.447000,14.553000,PASS,0.604500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01805,base,9.700000,0.786000,0.802000,11.788000,-9.788000,14.212000,PASS,0.594000,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01806,base,1.164000,0.110000,1.386000,4.160000,3.840000,30.840000,PASS,0.438800,280.000000,true,splitter_loss_db,connector_total_db,fiber_loss_db
link_01807,base,1.754000,0.134000,1.888000,5.776000,0.224000,22.224000,PASS,0.487700,280.000000,true,splitter_loss_db,connector_total_db,fiber_loss_db
link_01808,base,2.298000,0.258000,1.470000,4.526000,3.474000,28.474000,PASS,0.514900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01809,base,4.896000,0.705000,0.816000,7.417000,-1.417000,22.583000,PASS,0.563200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01810,base,5.208000,0.400000,2.824000,9.932000,-3.932000,14.068000,PASS,0.530200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01811,base,9.830000,0.762000,1.326000,13.418000,-9.418000,13.582000,PASS,0.596600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01812,base,13.955000,0.837000,0.992000,17.284000,-9.284000,16.716000,PASS,0.679100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01813,base,4.872000,0.516000,1.896000,8.284000,-0.284000,14.716000,PASS,0.521800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01814,base,1.518000,0.131000,0.832000,3.981000,4.019000,31.019000,PASS,0.450600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01815,base,7.448000,0.984000,2.128000,11.560000,-7.560000,19.440000,PASS,0.772400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01816,base,4.200000,0.384000,1.576000,7.160000,0.840000,23.840000,PASS,0.540000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01817,base,14.730000,0.522000,2.322000,18.074000,-14.074000,7.926000,PASS,0.694600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01818,base,4.590000,0.504000,0.426000,6.520000,-4.520000,20.480000,PASS,0.629500,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01819,base,1.594000,0.290000,1.740000,5.124000,-3.124000,21.876000,PASS,0.479700,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01820,base,10.715000,0.728000,3.976000,16.919000,-14.919000,11.081000,PASS,0.614300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01821,base,1.190000,0.089000,2.550000,4.329000,-2.329000,22.671000,PASS,0.459500,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01822,base,5.025000,0.665000,2.598000,10.288000,-2.288000,12.712000,PASS,0.567500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01823,base,6.355000,0.488000,1.156000,8.999000,-0.999000,26.001000,PASS,0.527100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01824,base,1.470000,0.138000,0.584000,2.692000,5.308000,30.308000,PASS,0.473500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01825,base,3.280000,0.246000,0.454000,5.980000,0.020000,26.020000,PASS,0.482000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01826,base,9.267000,0.610000,0.434000,12.311000,-6.311000,17.689000,PASS,0.708900,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01827,base,0.560000,0.085000,1.696000,3.841000,0.159000,25.159000,PASS,0.428000,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01828,base,3.410000,0.415000,1.124000,5.949000,-3.949000,19.051000,PASS,0.570500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01829,base,0.621000,0.116000,0.436000,3.173000,2.827000,25.827000,PASS,0.420700,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_01830,base,5.526000,0.408000,1.860000,9.794000,-1.794000,15.206000,PASS,0.584200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01831,base,17.775000,1.540000,0.704000,20.519000,-16.519000,6.481000,PASS,0.755500,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_01832,base,19.305000,0.720000,2.928000,23.453000,-15.453000,7.547000,PASS,0.786100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01833,base,1.449000,0.122000,0.920000,3.491000,0.509000,25.509000,PASS,0.448300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01834,base,1.820000,0.273000,2.784000,5.377000,-3.377000,12.623000,PASS,0.491000,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01835,base,3.610000,0.816000,1.644000,6.570000,-0.570000,25.430000,PASS,0.580500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01836,base,9.875000,0.852000,0.612000,13.339000,-5.339000,12.661000,PASS,0.597500,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01837,base,11.130000,0.476000,0.994000,13.600000,-9.600000,15.400000,PASS,0.622600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01838,base,6.528000,0.535000,0.484000,9.547000,-1.547000,15.453000,PASS,0.563200,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01839,base,7.632000,0.880000,3.104000,12.116000,-8.116000,16.884000,PASS,0.654400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01840,base,12.020000,1.130000,1.716000,16.866000,-12.866000,9.134000,PASS,0.700500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01841,base,19.780000,1.274000,0.732000,23.786000,-17.786000,4.214000,PASS,0.795600,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01842,base,13.915000,0.702000,1.764000,17.881000,-11.881000,13.119000,PASS,0.678300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01843,base,5.868000,0.540000,0.998000,8.906000,-2.906000,13.094000,PASS,0.595600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01844,base,4.456000,0.903000,1.596000,8.955000,-2.955000,22.045000,PASS,0.622800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01845,base,4.323000,0.360000,1.696000,8.379000,-4.379000,20.621000,PASS,0.544100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01846,base,9.948000,0.824000,1.848000,13.120000,-11.120000,12.880000,PASS,0.648700,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01847,base,1.010000,0.081000,1.544000,4.635000,-0.635000,22.365000,PASS,0.420200,280.000000,true,splitter_loss_db,connector_total_db,fiber_loss_db
link_01848,base,10.344000,0.561000,3.488000,14.893000,-12.893000,11.107000,PASS,0.744800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01849,base,2.018000,0.327000,2.364000,5.209000,0.791000,15.791000,PASS,0.500900,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01850,base,15.244000,1.524000,1.792000,20.060000,-12.060000,14.940000,PASS,0.781100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01851,base,11.820000,0.462000,0.418000,13.700000,-5.700000,19.300000,PASS,0.636400,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01852,base,14.308000,1.562000,2.910000,20.280000,-18.280000,5.720000,PASS,0.757700,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01853,base,9.848000,0.936000,2.944000,15.728000,-13.728000,1.272000,PASS,0.646200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01854,base,4.866000,0.645000,0.940000,7.951000,-1.951000,20.049000,PASS,0.562200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01855,base,9.290000,0.762000,1.928000,12.980000,-4.980000,19.020000,PASS,0.585800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01856,base,1.150000,0.129000,2.100000,5.379000,-1.379000,22.621000,PASS,0.423000,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01857,base,4.062000,0.440000,1.506000,7.008000,-1.008000,23.992000,PASS,0.535400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01858,base,5.552000,0.332000,1.590000,8.474000,-0.474000,23.526000,PASS,0.538800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01859,base,17.375000,0.693000,1.936000,20.504000,-18.504000,5.496000,PASS,0.747500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01860,base,15.805000,0.660000,2.166000,19.631000,-15.631000,7.369000,PASS,0.716100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01861,base,6.936000,0.756000,1.506000,10.698000,-4.698000,21.302000,PASS,0.631200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01862,base,13.860000,1.089000,0.670000,16.119000,-14.119000,3.881000,PASS,0.746500,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_01863,base,0.796000,0.076000,2.336000,5.208000,-3.208000,21.792000,PASS,0.439800,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01864,base,6.364000,0.470000,1.404000,10.238000,-6.238000,19.762000,PASS,0.559100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01865,base,9.624000,1.080000,0.844000,12.548000,-4.548000,19.452000,PASS,0.640600,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01866,base,6.690000,0.644000,0.814000,9.148000,-5.148000,20.852000,PASS,0.623000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01867,base,10.900000,0.707000,1.776000,13.883000,-9.883000,8.117000,PASS,0.618000,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01868,base,3.448000,0.266000,2.040000,6.254000,1.746000,27.746000,PASS,0.486200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01869,base,1.992000,0.286000,1.380000,4.158000,1.842000,17.842000,PASS,0.466400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01870,base,11.725000,0.483000,2.766000,16.974000,-14.974000,9.026000,PASS,0.634500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01871,base,4.042000,0.894000,1.052000,7.988000,0.012000,23.012000,PASS,0.602100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01872,base,9.988000,1.176000,1.296000,12.960000,-6.960000,8.040000,PASS,0.649700,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01873,base,1.252000,0.206000,1.800000,4.758000,1.242000,18.242000,PASS,0.462600,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01874,base,8.628000,1.035000,2.264000,13.427000,-5.427000,19.573000,PASS,0.687600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01875,base,11.307000,1.272000,2.682000,17.261000,-9.261000,14.739000,PASS,0.776900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01876,base,5.796000,0.612000,0.664000,9.072000,-3.072000,22.928000,PASS,0.689800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01877,base,7.545000,0.912000,3.760000,14.217000,-12.217000,11.783000,PASS,0.651500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01878,base,2.894000,0.516000,1.312000,5.722000,0.278000,25.278000,PASS,0.544700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01879,base,5.061000,0.570000,1.432000,8.563000,-6.563000,17.437000,PASS,0.568700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01880,base,17.130000,1.463000,0.566000,20.659000,-18.659000,5.341000,PASS,0.742600,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01881,base,17.865000,1.067000,0.622000,20.554000,-18.554000,7.446000,PASS,0.757300,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01882,base,7.264000,0.354000,2.538000,10.656000,-2.656000,22.344000,PASS,0.581600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01883,base,5.898000,0.702000,0.848000,7.948000,-5.948000,20.052000,PASS,0.596600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01884,base,3.348000,0.405000,2.336000,7.589000,-5.589000,18.411000,PASS,0.511600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01885,base,4.500000,0.399000,0.914000,6.313000,1.687000,26.687000,PASS,0.512500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01886,base,7.225000,0.284000,0.944000,10.453000,-6.453000,19.547000,PASS,0.544500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01887,base,9.237000,1.190000,2.968000,14.395000,-10.395000,7.605000,PASS,0.707900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01888,base,12.936000,1.480000,1.816000,17.732000,-15.732000,7.268000,PASS,0.723400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01889,base,3.408000,0.324000,1.228000,5.460000,0.540000,15.540000,PASS,0.513600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01890,base,3.909000,0.388000,1.348000,6.645000,1.355000,25.355000,PASS,0.530300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01891,base,7.212000,0.846000,1.518000,10.076000,-2.076000,15.924000,PASS,0.580300,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01892,base,2.338000,0.417000,3.904000,8.159000,-6.159000,11.841000,PASS,0.516900,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01893,base,1.956000,0.444000,0.422000,3.322000,2.678000,18.678000,PASS,0.497800,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01894,base,19.620000,1.196000,1.920000,23.236000,-21.236000,4.764000,PASS,0.792400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01895,base,3.555000,0.327000,1.912000,7.794000,-1.794000,16.206000,PASS,0.518500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01896,base,0.742000,0.107000,1.408000,3.757000,4.243000,20.243000,PASS,0.437100,280.000000,true,splitter_loss_db,connector_total_db,fiber_loss_db
link_01897,base,4.270000,0.952000,1.796000,8.518000,-2.518000,22.482000,PASS,0.613500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01898,base,17.960000,0.847000,0.824000,21.631000,-17.631000,0.369000,PASS,0.759200,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01899,base,15.388000,1.536000,0.522000,18.446000,-16.446000,5.554000,PASS,0.784700,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01900,base,15.440000,0.940000,2.934000,20.314000,-18.314000,-1.314000,FAIL,0.708800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01901,base,2.030000,0.399000,0.540000,3.469000,2.531000,17.531000,PASS,0.501500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01902,base,12.830000,1.176000,1.452000,17.458000,-15.458000,10.542000,PASS,0.656600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01903,base,2.410000,0.464000,1.836000,5.710000,-1.710000,21.290000,PASS,0.520500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01904,base,7.569000,0.408000,1.320000,9.797000,-3.797000,11.203000,PASS,0.652300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01905,base,6.240000,0.462000,1.808000,9.010000,-3.010000,20.990000,PASS,0.608000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01906,base,6.102000,0.750000,1.664000,10.516000,-4.516000,19.484000,PASS,0.603400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01907,base,5.043000,0.340000,0.996000,7.879000,-1.879000,15.121000,PASS,0.568100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01908,base,2.715000,0.276000,0.720000,4.211000,-2.211000,23.789000,PASS,0.490500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01909,base,4.083000,0.220000,0.490000,6.793000,1.207000,23.207000,PASS,0.536100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01910,base,5.362000,0.872000,1.268000,9.502000,-7.502000,18.498000,PASS,0.668100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01911,base,0.932000,0.051000,2.744000,5.227000,0.773000,23.773000,PASS,0.446600,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01912,base,1.128000,0.053000,2.120000,5.301000,-1.301000,22.699000,PASS,0.456400,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01913,base,9.180000,0.590000,1.448000,13.218000,-11.218000,5.782000,PASS,0.706000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01914,base,15.120000,0.640000,0.414000,17.674000,-9.674000,12.326000,PASS,0.702400,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01915,base,18.520000,0.732000,1.456000,21.208000,-15.208000,2.792000,PASS,0.770400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01916,base,1.120000,0.055000,1.792000,4.467000,1.533000,27.533000,PASS,0.422400,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01917,base,9.567000,0.590000,1.640000,13.297000,-9.297000,14.703000,PASS,0.718900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01918,base,7.326000,1.296000,2.538000,13.160000,-7.160000,16.840000,PASS,0.766300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01919,base,6.009000,0.702000,3.136000,11.347000,-7.347000,10.653000,PASS,0.600300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01920,base,2.108000,0.345000,2.496000,5.449000,-1.449000,13.551000,PASS,0.505400,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
